file_name,temperature,species,rep,cell_density,start_time,cell_volume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,total_biovolume
nov14/25TT4_R2_copy/summary_export,25,TT,4,11574,2016-11-14  18:47:15,602.62,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:47:15 UTC,17.542719907407406,421.0252777777778,6974723.88
nov14/25TT5_copy/summary_export,25,TT,5,11488,2016-11-14  18:49:35,567.52,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:49:35 UTC,17.544340277777778,421.06416666666667,6519669.76
nov14/32TT1_R2_copy/summary_export,32,TT,1,2778,2016-11-14  19:03:05,1114.23,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 19:03:05 UTC,17.553715277777776,421.2891666666667,3095330.94
nov14/32TT2_copy/summary_export,32,TT,2,3343,2016-11-14  18:59:41,768.99,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:59:41 UTC,17.551354166666666,421.2325,2570733.57
nov14/32TT3_copy/summary_export,32,TT,3,2613,2016-11-14  18:57:15,1087.73,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:57:15 UTC,17.549664351851852,421.19194444444446,2842238.49
nov14/32TT4_copy/summary_export,32,TT,4,3578,2016-11-14  18:54:51,1659.21,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:54:51 UTC,17.547997685185184,421.15194444444444,5936653.38
nov14/32TT5_copy/summary_export,32,TT,5,2801,2016-11-14  18:52:25,929.44,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-14 18:52:25 UTC,17.54630787037037,421.1113888888889,2603361.44
nov18/16TT1_copy/summary_export,16,TT,1,15971,2016-11-18  14:53:10,812.32,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 14:53:10 UTC,21.38016203703704,513.1238888888889,12973562.72
nov18/16TT2_copy/summary_export,16,TT,2,13054,2016-11-18  14:56:55,878.54,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 14:56:55 UTC,21.382766203703703,513.1863888888889,11468461.16
nov18/16TT3_copy_copy/summary_export,16,TT,3,14093,2016-11-18  15:01:38,799.03,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:01:38 UTC,21.386041666666667,513.265,11260729.79
nov18/16TT4_copy/summary_export,16,TT,4,19798,2016-11-18  15:05:26,774.09,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:05:26 UTC,21.388680555555556,513.3283333333334,15325433.82
nov18/16TT5_copy/summary_export,16,TT,5,14730,2016-11-18  15:09:17,871.36,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:09:17 UTC,21.391354166666666,513.3925,12835132.8
nov18/25TT1_copy_copy/summary_export,25,TT,1,10970,2016-11-18  15:11:44,949.49,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:11:44 UTC,21.393055555555556,513.4333333333333,10415905.3
nov18/25TT1_copy/25TT1_summary,25,TT,1,14650,2016-11-18  14:11:44,830.6,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 14:11:44 UTC,21.351388888888888,512.4333333333333,12168290
nov18/25TT1_copy/summary_export,25,TT,1,14438,2016-11-18  15:11:44,793.9,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:11:44 UTC,21.393055555555556,513.4333333333333,11462328.2
nov18/25TT2_copy_copy/summary_export,25,TT,2,10481,2016-11-18  15:15:12,810.11,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:15:12 UTC,21.395462962962963,513.4911111111111,8490762.91
nov18/25TT2_copy/25TT2_summary,25,TT,2,14164,2016-11-18  14:15:12,683.19,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 14:15:12 UTC,21.353796296296295,512.4911111111111,9676703.16
nov18/25TT2_copy/summary_export,25,TT,2,13597,2016-11-18  15:15:12,702.5,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:15:12 UTC,21.395462962962963,513.4911111111111,9551892.5
nov18/25TT3_copy/summary_export,25,TT,3,8522,2016-11-18  15:18:08,826.78,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:18:08 UTC,21.3975,513.54,7045819.16
nov18/25TT4_copy_copy/summary_export,25,TT,4,12474,2016-11-18  15:20:50,784.3,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:20:50 UTC,21.399375,513.585,9783358.2
nov18/25TT4_copy/25TT4_summary,25,TT,4,15049,2016-11-18  14:20:50,711.12,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 14:20:50 UTC,21.357708333333335,512.585,10701644.88
nov18/25TT4_copy/summary_export,25,TT,4,14530,2016-11-18  15:20:50,717.16,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:20:50 UTC,21.399375,513.585,10420334.799999999
nov18/25TT5_copy_copy/summary_export,25,TT,5,9631,2016-11-18  15:23:41,782,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:23:41 UTC,21.401354166666668,513.6325,7531442
nov18/32TT1_copy/summary_export,32,TT,1,2681,2016-11-18  15:52:07,2414.36,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:52:07 UTC,21.421099537037037,514.1063888888889,6472899.16
nov18/32TT2_copy/summary_export,32,TT,2,1988,2016-11-18  15:53:54,1393.57,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:53:54 UTC,21.422337962962963,514.1361111111111,2770417.1599999997
nov18/32TT3_copy/summary_export,32,TT,3,3640,2016-11-18  15:55:35,1582.09,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:55:35 UTC,21.423506944444444,514.1641666666667,5758807.6
nov18/32TT4_copy/summary_export,32,TT,4,2492,2016-11-18  15:56:59,1868.15,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:56:59 UTC,21.424479166666668,514.1875,4655429.8
nov18/32TT5_copy/summary_export,32,TT,5,2723,2016-11-18  15:58:27,1505.73,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-18 15:58:27 UTC,21.425497685185185,514.2119444444445,4100102.79
nov21/05TT1_copy/summary_export,5,TT,1,14456,2016-11-21  17:23:42,1255.76,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:23:42 UTC,24.484699074074076,587.6327777777777,18153266.56
nov21/05TT2_copy/summary_export,5,TT,2,14879,2016-11-21  17:22:06,1143.61,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:22:06 UTC,24.483587962962964,587.6061111111111,17015773.189999998
nov21/05TT3_copy/summary_export,5,TT,3,11348,2016-11-21  17:20:36,1112,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:20:36 UTC,24.482546296296295,587.5811111111111,12618976
nov21/05TT4_copy_copy/summary_export,5,TT,4,17581,2016-11-21  17:17:23,1164.41,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:17:23 UTC,24.4803125,587.5275,20471492.21
nov21/05TT5_copy/summary_export,5,TT,5,14901,2016-11-21  17:15:49,1146.72,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:15:49 UTC,24.479224537037037,587.5013888888889,17087274.72
nov21/08TT1_copy/summary_export,8,TT,1,20025,2016-11-21  17:26:38,1199.75,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:26:38 UTC,24.48673611111111,587.6816666666666,24024993.75
nov21/08TT2_copy/summary_export,8,TT,2,26593,2016-11-21  17:28:12,1012.52,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:28:12 UTC,24.487824074074073,587.7077777777778,26925944.36
nov21/08TT3_copy/summary_export,8,TT,3,17893,2016-11-21  17:29:39,1136.38,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:29:39 UTC,24.488831018518518,587.7319444444445,20333247.340000004
nov21/08TT4_R2_copy/summary_export,8,TT,4,20948,2016-11-21  17:31:57,1126.98,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:31:57 UTC,24.49042824074074,587.7702777777778,23607977.04
nov21/08TT5_copy/summary_export,8,TT,5,19602,2016-11-21  17:34:12,1137.68,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:34:12 UTC,24.49199074074074,587.8077777777778,22300803.36
nov21/16TT1_copy/summary_export,16,TT,1,16433,2016-11-21  17:54:29,979.29,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:54:29 UTC,24.50607638888889,588.1458333333334,16092672.57
nov21/16TT2_copy/summary_export,16,TT,2,17670,2016-11-21  17:56:07,1032.8,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:56:07 UTC,24.50721064814815,588.1730555555556,18249576
nov21/16TT3_copy/summary_export,16,TT,3,18878,2016-11-21  17:57:36,976.92,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:57:36 UTC,24.508240740740742,588.1977777777778,18442295.759999998
nov21/16TT4_copy/summary_export,16,TT,4,16331,2016-11-21  17:59:09,1243.13,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 17:59:09 UTC,24.50931712962963,588.2236111111112,20301556.03
nov21/16TT5_copy/summary_export,16,TT,5,17752,2016-11-21  18:00:49,972.86,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:00:49 UTC,24.510474537037037,588.2513888888889,17270210.72
nov21/25TT1_copy/summary_export,25,TT,1,11517,2016-11-21  18:03:25,1124.15,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:03:25 UTC,24.512280092592594,588.2947222222223,12946835.55
nov21/25TT2_copy/summary_export,25,TT,2,8254,2016-11-21  18:05:28,1152.55,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:05:28 UTC,24.513703703703705,588.3288888888889,9513147.7
nov21/25TT3_copy/summary_export,25,TT,3,7782,2016-11-21  18:07:46,1172.91,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:07:46 UTC,24.515300925925924,588.3672222222223,9127585.620000001
nov21/25TT4_copy/summary_export,25,TT,4,11320,2016-11-21  18:09:40,1141.66,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:09:40 UTC,24.51662037037037,588.3988888888889,12923591.200000001
nov21/25TT5_copy/summary_export,25,TT,5,9982,2016-11-21  18:11:10,1100.3,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:11:10 UTC,24.517662037037038,588.4238888888889,10983194.6
nov21/32TT1_copy/summary_export,32,TT,1,4944,2016-11-21  18:46:14,1404.73,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:46:14 UTC,24.54201388888889,589.0083333333333,6944985.12
nov21/32TT2_copy/summary_export,32,TT,2,5471,2016-11-21  18:43:56,1520.15,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:43:56 UTC,24.540416666666665,588.97,8316740.65
nov21/32TT3_copy/summary_export,32,TT,3,6650,2016-11-21  18:42:16,1418.74,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:42:16 UTC,24.53925925925926,588.9422222222222,9434621
nov21/32TT4_copy/summary_export,32,TT,4,4725,2016-11-21  18:40:40,1899.59,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:40:40 UTC,24.53814814814815,588.9155555555556,8975562.75
nov21/32TT5_copy/summary_export,32,TT,5,6400,2016-11-21  18:38:20,1431.7,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-21 18:38:20 UTC,24.536527777777778,588.8766666666667,9162880
nov25/16TT1_copy/summary_export,16,TT,1,17639,2016-11-25  12:01:45,818.22,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:01:45 UTC,28.261122685185185,678.2669444444444,14432582.58
nov25/16TT2_copy/summary_export,16,TT,2,17549,2016-11-25  11:52:20,702.98,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 11:52:20 UTC,28.254583333333333,678.11,12336596.02
nov25/16TT3_copy/summary_export,16,TT,3,19263,2016-11-25  11:59:44,756.34,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 11:59:44 UTC,28.259722222222223,678.2333333333333,14569377.42
nov25/16TT4_R2_copy/summary_export,16,TT,4,15543,2016-11-25  11:57:40,793.89,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 11:57:40 UTC,28.258287037037036,678.1988888888889,12339432.27
nov25/16TT5_copy/summary_export,16,TT,5,18947,2016-11-25  12:03:12,771.76,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:03:12 UTC,28.26212962962963,678.2911111111111,14622536.72
nov25/25TT1_copy/summary_export,25,TT,1,8212,2016-11-25  12:23:08,630.37,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:23:08 UTC,28.275972222222222,678.6233333333333,5176598.44
nov25/25TT2_copy/summary_export,25,TT,2,9353,2016-11-25  12:24:44,753.11,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:24:44 UTC,28.277083333333334,678.65,7043837.83
nov25/25TT3_copy/summary_export,25,TT,3,10813,2016-11-25  12:26:45,1105.53,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:26:45 UTC,28.278483796296296,678.6836111111111,11954095.89
nov25/25TT4_copy/summary_export,25,TT,4,13511,2016-11-25  12:28:20,942.36,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:28:20 UTC,28.279583333333335,678.71,12732225.96
nov25/25TT5_copy/summary_export,25,TT,5,15310,2016-11-25  12:30:09,881.7,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 12:30:09 UTC,28.280844907407406,678.7402777777778,13498827
nov25/32TT1_R2_copy/summary_export,32,TT,1,1925,2016-11-25  14:33:23,862.46,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 14:33:23 UTC,28.36642361111111,680.7941666666667,1660235.5
nov25/32TT2_copy/summary_export,32,TT,2,1726,2016-11-25  14:34:56,862.55,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 14:34:56 UTC,28.3675,680.82,1488761.2999999998
nov25/32TT3_R2_copy/summary_export,32,TT,3,3166,2016-11-25  14:37:59,863.61,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 14:37:59 UTC,28.369618055555556,680.8708333333333,2734189.2600000002
nov25/32TT4_copy/summary_export,32,TT,4,3585,2016-11-25  14:39:23,773.79,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 14:39:23 UTC,28.37059027777778,680.8941666666667,2774037.15
nov25/32TT5_copy/summary_export,32,TT,5,2478,2016-11-25  14:42:24,1062.03,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-25 14:42:24 UTC,28.372685185185187,680.9444444444445,2631710.34
nov28/05TT1_copy/summary_export,5,TT,1,16694,2016-11-28  11:35:30,1293.37,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:35:30 UTC,31.242893518518517,749.8294444444444,21591518.779999997
nov28/05TT2_copy/summary_export,5,TT,2,14826,2016-11-28  11:37:06,1312.97,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:37:06 UTC,31.24400462962963,749.8561111111111,19466093.22
nov28/05TT3_copy/summary_export,5,TT,3,20005,2016-11-28  11:44:17,1330.82,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:44:17 UTC,31.248993055555555,749.9758333333333,26623054.099999998
nov28/05TT4_copy/summary_export,5,TT,4,19605,2016-11-28  11:42:44,1276.45,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:42:44 UTC,31.247916666666665,749.95,25024802.25
nov28/05TT5_copy/summary_export,5,TT,5,15799,2016-11-28  11:45:58,1215.75,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:45:58 UTC,31.250162037037036,750.0038888888889,19207634.25
nov28/08TT1_copy/summary_export,8,TT,1,18543,2016-11-28  11:47:34,1129.96,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:47:34 UTC,31.251273148148147,750.0305555555556,20952848.28
nov28/08TT2_copy_copy/summary_export,8,TT,2,22637,2016-11-28  11:49:11,1042.74,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:49:11 UTC,31.252395833333335,750.0575,23604505.38
nov28/08TT3_copy/summary_export,8,TT,3,13277,2016-11-28  11:58:21,1102.62,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:58:21 UTC,31.258761574074075,750.2102777777778,14639485.739999998
nov28/08TT4_copy/summary_export,8,TT,4,19783,2016-11-28  11:59:51,1153.05,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 11:59:51 UTC,31.25980324074074,750.2352777777778,22810788.15
nov28/08TT5_copy/summary_export,8,TT,5,18764,2016-11-28  12:01:21,1212.01,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:01:21 UTC,31.260844907407407,750.2602777777778,22742155.64
nov28/16TT1_copy/summary_export,16,TT,1,18289,2016-11-28  12:02:56,1131.68,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:02:56 UTC,31.261944444444445,750.2866666666666,20697295.52
nov28/16TT2_copy/summary_export,16,TT,2,14029,2016-11-28  12:04:28,1026.78,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:04:28 UTC,31.26300925925926,750.3122222222222,14404696.62
nov28/16TT3_copy/summary_export,16,TT,3,18227,2016-11-28  12:05:56,1177.45,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:05:56 UTC,31.264027777777777,750.3366666666667,21461381.150000002
nov28/16TT4_copy/summary_export,16,TT,4,17338,2016-11-28  12:07:24,1255.55,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:07:24 UTC,31.265046296296298,750.3611111111111,21768725.9
nov28/16TT5_copy/summary_export,16,TT,5,17488,2016-11-28  12:08:52,1243.7,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:08:52 UTC,31.266064814814815,750.3855555555556,21749825.6
nov28/25TT1_copy/summary_export,25,TT,1,11020,2016-11-28  12:42:00,1124.71,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:42:00 UTC,31.289074074074072,750.9377777777778,12394304.200000001
nov28/25TT2_copy/summary_export,25,TT,2,9014,2016-11-28  12:43:29,1001.82,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:43:29 UTC,31.290104166666666,750.9625,9030405.48
nov28/25TT3_copy/summary_export,25,TT,3,13232,2016-11-28  12:45:00,963.53,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:45:00 UTC,31.291157407407407,750.9877777777778,12749428.959999999
nov28/25TT4_copy/summary_export,25,TT,4,13874,2016-11-28  12:46:27,1028.59,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:46:27 UTC,31.292164351851852,751.0119444444445,14270657.659999998
nov28/25TT4_copy1/summary_export,25,TT,4,14714,2016-11-28  12:46:27,987.03,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:46:27 UTC,31.292164351851852,751.0119444444445,14523159.42
nov28/25TT5_copy/summary_export,25,TT,5,11816,2016-11-28  12:48:27,897.99,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:48:27 UTC,31.293553240740742,751.0452777777778,10610649.84
nov28/32TT1_copy/summary_export,32,TT,1,3932,2016-11-28  12:49:54,1789.11,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:49:54 UTC,31.294560185185187,751.0694444444445,7034780.52
nov28/32TT2_copy/summary_export,32,TT,2,2700,2016-11-28  12:51:24,1613.57,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:51:24 UTC,31.295601851851853,751.0944444444444,4356639
nov28/32TT3_copy/summary_export,32,TT,3,5178,2016-11-28  12:53:50,1619.52,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:53:50 UTC,31.297291666666666,751.135,8385874.56
nov28/32TT4_copy/summary_export,32,TT,4,3540,2016-11-28  12:55:18,2232.35,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:55:18 UTC,31.298310185185183,751.1594444444445,7902519
nov28/32TT5_copy/summary_export,32,TT,5,3275,2016-11-28  12:57:06,1679.4,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:57:06 UTC,31.299560185185186,751.1894444444445,5500035
nov28/32TT5_copy1/summary_export,32,TT,5,3098,2016-11-28  12:57:06,1751.11,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-28 12:57:06 UTC,31.299560185185186,751.1894444444445,5424938.779999999
nov3/05TT1_copy/summary_export,5,TT,1,110,2016-11-03  16:35:34,1107.27,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-03 16:35:34 UTC,6.4512731481481485,154.83055555555555,121799.7
nov3/05TT2_copy_copy/summary_export,5,TT,2,629,2016-11-03  16:54:14,1027.12,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-03 16:54:14 UTC,6.464236111111111,155.14166666666668,646058.48
nov3/05TT3_copy/summary_export,5,TT,3,488,2016-11-03  16:50:26,1148.09,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-03 16:50:26 UTC,6.461597222222222,155.07833333333335,560267.9199999999
nov3/05TT4_R3_copy_copy/summary_export,5,TT,4,4138,2016-11-03  16:45:13,1114.66,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-03 16:45:13 UTC,6.457974537037037,154.99138888888888,4612463.08
nov3/05TT5_copy/summary_export,5,TT,5,19767,2016-11-03  16:59:55,1008.82,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-03 16:59:55 UTC,6.46818287037037,155.23638888888888,19941344.94
nov4/08TT1_copy/summary_export,8,TT,1,4379,2016-11-04  13:42:43,1017.91,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 13:42:43 UTC,7.331238425925926,175.94972222222222,4457427.89
nov4/08TT2_copy/summary_export,8,TT,2,5218,2016-11-04  13:45:00,1047.52,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 13:45:00 UTC,7.332824074074074,175.98777777777778,5465959.36
nov4/08TT3_copy/summary_export,8,TT,3,3249,2016-11-04  13:47:14,1044.98,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 13:47:14 UTC,7.334375,176.025,3395140.02
nov4/08TT4_copy/summary_export,8,TT,4,1598,2016-11-04  13:49:12,1068.66,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 13:49:12 UTC,7.335740740740741,176.05777777777777,1707718.6800000002
nov4/08TT5_copy/summary_export,8,TT,5,3396,2016-11-04  13:51:02,1044.62,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 13:51:02 UTC,7.3370138888888885,176.08833333333334,3547529.5199999996
nov4/16TT1_copy/summary_export,16,TT,1,11e3,2016-11-04  14:03:51,811.43,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 14:03:51 UTC,7.345914351851852,176.30194444444444,8925730
nov4/16TT2_copy/summary_export,16,TT,2,5735,2016-11-04  14:05:46,825.28,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 14:05:46 UTC,7.34724537037037,176.33388888888888,4732980.8
nov4/16TT3_copy/summary_export,16,TT,3,9700,2016-11-04  14:07:17,861.94,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 14:07:17 UTC,7.348298611111111,176.35916666666665,8360818.000000001
nov4/16TT4_copy/summary_export,16,TT,4,9307,2016-11-04  14:08:48,830.3,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 14:08:48 UTC,7.349351851851852,176.38444444444445,7727602.1
nov4/16TT5_copy/summary_export,16,TT,5,9935,2016-11-04  14:10:27,810.38,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 14:10:27 UTC,7.350497685185185,176.41194444444446,8051125.3
nov4/24TT1_copy/summary_export,25,TT,1,8585,2016-11-04  15:01:52,762.73,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:01:52 UTC,7.386203703703703,177.26888888888888,6548037.05
nov4/24TT2_copy/summary_export,25,TT,2,6109,2016-11-04  15:05:05,622.56,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:05:05 UTC,7.3884375,177.3225,3803219.0399999996
nov4/24TT3_copy/summary_export,25,TT,3,7549,2016-11-04  15:07:33,714.48,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:07:33 UTC,7.390150462962963,177.3636111111111,5393609.5200000005
nov4/24TT4_copy/summary_export,25,TT,4,7580,2016-11-04  15:09:48,723.88,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:09:48 UTC,7.391712962962963,177.4011111111111,5487010.4
nov4/24TT5_copy/summary_export,25,TT,5,10210,2016-11-04  15:12:20,736.86,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:12:20 UTC,7.393472222222222,177.44333333333333,7523340.600000001
nov4/32TT1_copy/summary_export,32,TT,1,1091,2016-11-04  15:16:24,1850.1,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:16:24 UTC,7.396296296296296,177.51111111111112,2018459.0999999999
nov4/32TT2_copy/summary_export,32,TT,2,0,2016-11-04  15:18:39,0,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:18:39 UTC,7.397858796296297,177.54861111111111,0
nov4/32TT3_copy/summary_export,32,TT,3,219,2016-11-04  15:21:42,2875.45,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:21:42 UTC,7.399976851851852,177.59944444444446,629723.5499999999
nov4/32TT4_copy/summary_export,32,TT,4,0,2016-11-04  15:24:06,0,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:24:06 UTC,7.401643518518519,177.63944444444445,0
nov4/32TT5_copy/summary_export,32,TT,5,393,2016-11-04  15:26:24,267.66,2016-10-28T05:45:44Z,2016-10-28 05:45:44 UTC--2016-11-04 15:26:24 UTC,7.403240740740741,177.67777777777778,105190.38
